air_passenger_activities_05,air_passenger_outputs_05,increases,0.35,,Primary within-domain pathway: Gate intervention supports Airport intelligence reports.
air_passenger_activities_01,air_passenger_outputs_05,increases,0.16,,Supporting within-domain pathway: Passenger risk selection supports Airport intelligence reports.
air_passenger_outputs_01,air_passenger_outcomes_01,increases,0.35,,Primary within-domain pathway: Passengers examined supports Air courier disruption.
air_passenger_outputs_02,air_passenger_outcomes_01,increases,0.16,,Supporting within-domain pathway: Baggage searches completed supports Air courier disruption.
air_passenger_outputs_02,air_passenger_outcomes_02,decreases,-0.22,,Primary within-domain pathway: Baggage searches completed reduces Air route displacement.
air_passenger_outputs_03,air_passenger_outcomes_02,decreases,-0.22,,Supporting within-domain pathway: Air-border detections reduces Air route displacement.
air_passenger_outputs_03,air_passenger_outcomes_03,increases,0.35,,Primary within-domain pathway: Air-border detections supports Air-border seizure volume.
air_passenger_outputs_04,air_passenger_outcomes_03,increases,0.16,,Supporting within-domain pathway: Passengers referred supports Air-border seizure volume.
air_passenger_outputs_04,air_passenger_outcomes_04,decreases,-0.22,,Primary within-domain pathway: Passengers referred reduces Passenger false-positive burden.
air_passenger_outputs_05,air_passenger_outcomes_04,decreases,-0.22,,Supporting within-domain pathway: Airport intelligence reports reduces Passenger false-positive burden.
air_passenger_outputs_05,air_passenger_outcomes_05,increases,0.35,,Primary within-domain pathway: Airport intelligence reports supports Air-route deterrence.
air_passenger_outputs_01,air_passenger_outcomes_05,increases,0.16,,Supporting within-domain pathway: Passengers examined supports Air-route deterrence.
maritime_environment_01,maritime_inputs_01,increases,0.35,,Primary within-domain pathway: Container traffic volume supports Maritime officer teams.
maritime_environment_02,maritime_inputs_01,increases,0.16,,Supporting within-domain pathway: Small craft traffic supports Maritime officer teams.
maritime_environment_02,maritime_inputs_02,increases,0.35,,Primary within-domain pathway: Small craft traffic supports Border cutter availability.
maritime_environment_03,maritime_inputs_02,increases,0.16,,Supporting within-domain pathway: Port operating complexity supports Border cutter availability.
maritime_environment_03,maritime_inputs_03,increases,0.35,,Primary within-domain pathway: Port operating complexity supports Port scanner capacity.
maritime_environment_04,maritime_inputs_03,increases,0.16,,Supporting within-domain pathway: Vessel concealment sophistication supports Port scanner capacity.
maritime_environment_04,maritime_inputs_04,increases,0.35,,Primary within-domain pathway: Vessel concealment sophistication supports Underwater search capacity.
maritime_environment_05,maritime_inputs_04,increases,0.16,,Supporting within-domain pathway: Offshore transfer activity supports Underwater search capacity.
maritime_environment_05,maritime_inputs_05,increases,0.35,,Primary within-domain pathway: Offshore transfer activity supports Advance manifest data.
maritime_environment_01,maritime_inputs_05,increases,0.16,,Supporting within-domain pathway: Container traffic volume supports Advance manifest data.
maritime_inputs_01,maritime_activities_01,enables,0.30,,Primary within-domain pathway: Maritime officer teams supports Vessel risk assessment.
maritime_inputs_02,maritime_activities_01,enables,0.30,,Supporting within-domain pathway: Border cutter availability supports Vessel risk assessment.
maritime_inputs_02,maritime_activities_02,enables,0.30,,Primary within-domain pathway: Border cutter availability supports Container scanning.
maritime_inputs_03,maritime_activities_02,enables,0.30,,Supporting within-domain pathway: Port scanner capacity supports Container scanning.
maritime_inputs_03,maritime_activities_03,enables,0.30,,Primary within-domain pathway: Port scanner capacity supports Vessel rummage.
maritime_inputs_04,maritime_activities_03,enables,0.30,,Supporting within-domain pathway: Underwater search capacity supports Vessel rummage.
maritime_inputs_04,maritime_activities_04,enables,0.30,,Primary within-domain pathway: Underwater search capacity supports Coastal patrol.
maritime_inputs_05,maritime_activities_04,enables,0.30,,Supporting within-domain pathway: Advance manifest data supports Coastal patrol.
maritime_inputs_05,maritime_activities_05,enables,0.30,,Primary within-domain pathway: Advance manifest data supports At-sea boarding.
maritime_inputs_01,maritime_activities_05,enables,0.30,,Supporting within-domain pathway: Maritime officer teams supports At-sea boarding.
maritime_activities_01,maritime_outputs_01,increases,0.35,,Primary within-domain pathway: Vessel risk assessment supports Vessels boarded.
maritime_activities_02,maritime_outputs_01,increases,0.16,,Supporting within-domain pathway: Container scanning supports Vessels boarded.
maritime_activities_02,maritime_outputs_02,increases,0.35,,Primary within-domain pathway: Container scanning supports Containers examined.
maritime_activities_03,maritime_outputs_02,increases,0.16,,Supporting within-domain pathway: Vessel rummage supports Containers examined.
maritime_activities_03,maritime_outputs_03,increases,0.35,,Primary within-domain pathway: Vessel rummage supports Maritime drug seizures.
maritime_activities_04,maritime_outputs_03,increases,0.16,,Supporting within-domain pathway: Coastal patrol supports Maritime drug seizures.
maritime_activities_04,maritime_outputs_04,increases,0.35,,Primary within-domain pathway: Coastal patrol supports Suspect craft tracked.
maritime_activities_05,maritime_outputs_04,increases,0.16,,Supporting within-domain pathway: At-sea boarding supports Suspect craft tracked.
maritime_activities_05,maritime_outputs_05,increases,0.35,,Primary within-domain pathway: At-sea boarding supports Port intelligence referrals.
maritime_activities_01,maritime_outputs_05,increases,0.16,,Supporting within-domain pathway: Vessel risk assessment supports Port intelligence referrals.
maritime_outputs_01,maritime_outcomes_01,increases,0.35,,Primary within-domain pathway: Vessels boarded supports Maritime route disruption.
maritime_outputs_02,maritime_outcomes_01,increases,0.16,,Supporting within-domain pathway: Containers examined supports Maritime route disruption.
maritime_outputs_02,maritime_outcomes_02,increases,0.35,,Primary within-domain pathway: Containers examined supports Maritime import capacity reduced.
